mean_erythema,p90_erythema,red_excess_ratio,p90_red_excess,rg_ratio,rb_ratio,mean_hue,std_hue,mean_saturation,std_saturation,mean_value,std_value,ycbcr_cr_mean,ycbcr_cr_std,skin_pixel_fraction,sobel_roughness,p90_roughness,sobel_direction_entropy,laplacian_sharpness,chromatic_dispersion,luminance_convexity,texture_contrast,texture_homogeneity,edge_density,category_index,category_name
17.44,30.4085,-11.717,0.4914,0.8152,1.4096,288.7318,22.5497,55.9049,29.5905,210.8285,23.4594,99.0588,16.4831,0.0235,15.7387,92.6977,2.6246,1560.2475,79.5638,5.1807,38.6121,76.4314,50.493,5,Out_of_Scope
27.8424,38.0,23.3544,29.533,0.9785,1.3789,219.5916,67.1731,78.4487,32.4989,81.7312,59.5538,161.4907,8.6624,0.1369,75.6203,93.7101,2.7745,3204.5519,50.3398,11.3402,26.11,82.9628,12.9002,5,Out_of_Scope
-16.4138,3.3727,13.6289,26.1411,0.7451,0.9568,344.3496,28.0675,48.0672,18.8486,118.9611,48.598,105.074,19.9876,0.1739,40.4629,63.7273,1.9698,888.8993,16.3236,13.1947,33.8334,24.7288,36.6256,5,Out_of_Scope
3.0541,12.0492,-28.4325,-10.9257,0.9776,1.2021,293.8059,31.4776,63.3114,17.4349,166.7005,17.3213,136.049,26.1676,0.2139,8.488,25.9943,1.6855,1750.7274,31.1702,24.7868,30.0059,51.4949,43.3052,5,Out_of_Scope
-9.9913,0.2827,-13.3684,-3.9967,1.234,1.1264,69.1513,57.2235,34.4253,22.7022,157.944,63.616,97.7858,9.8871,0.0258,49.7128,83.7504,2.9961,1653.3082,24.1058,19.9789,16.9225,52.1156,29.472,5,Out_of_Scope
21.8628,38.0,-16.2917,-8.5827,1.2705,0.6245,200.4959,18.4776,78.1487,8.4536,93.0619,16.5572,99.9505,12.7002,0.1843,54.2141,82.3999,2.8076,3212.8126,72.8284,25.8861,38.32,52.5934,23.0622,5,Out_of_Scope
8.1268,18.4805,-1.9444,13.4827,1.3496,1.3598,232.2151,31.6241,16.4873,39.252,48.6061,38.0642,88.0049,28.4595,0.164,77.418,119.057,2.3463,3574.6128,94.4463,29.1709,43.9171,29.3098,2.368,5,Out_of_Scope
-20.173,-10.9742,-30.1826,-18.4229,1.2607,1.2114,84.2966,58.3208,33.8785,28.2075,147.267,65.4387,118.1784,8.0484,0.0485,66.3078,105.8108,1.7487,2038.119,63.6928,4.2103,19.6224,72.6125,31.6944,5,Out_of_Scope
4.0857,19.2343,-13.3531,-1.2824,0.8571,1.2141,84.6264,64.6052,50.8636,16.7337,105.2963,33.8926,140.4709,24.5408,0.097,36.8284,76.0325,1.9252,388.5018,29.1384,11.6724,34.218,70.2963,24.3464,5,Out_of_Scope
-20.3108,-2.1678,20.2812,27.2241,1.4527,1.1936,182.4956,66.9965,40.5238,23.3351,115.6869,53.0423,149.8064,31.2983,0.185,67.882,78.985,2.8678,1135.7591,84.9177,8.3181,28.0598,68.7109,38.7765,5,Out_of_Scope
9.8181,17.8818,-28.8247,-13.4149,0.9224,0.9235,144.3843,37.7328,46.2566,27.5859,223.4093,59.9839,118.8393,16.7643,0.0072,33.7278,111.5979,2.076,1873.2607,29.4651,10.4016,6.5267,59.8973,27.4361,5,Out_of_Scope
25.0062,38.0,-5.0789,5.2293,1.4202,0.8582,221.0248,15.615,62.5458,24.5554,132.0935,35.4097,101.6064,20.5846,0.0356,13.6969,46.8679,2.5643,2373.7371,48.2111,18.4311,34.8777,39.9577,6.7499,5,Out_of_Scope
21.7016,35.469,-9.0588,-3.2517,0.8142,1.1821,49.6407,21.6031,62.6352,29.6389,173.0308,64.9452,136.2997,23.5849,0.2155,29.9877,116.4942,1.7231,3067.8058,61.9597,25.0562,4.6351,25.0785,5.1121,5,Out_of_Scope
-35.4079,-23.3938,-10.3651,-1.8441,0.9026,1.1205,37.2883,24.118,61.1407,28.3522,87.5962,58.7887,123.6656,8.8634,0.2037,21.0826,37.5907,2.0093,791.9731,52.4247,21.5449,30.9825,62.9395,22.5303,5,Out_of_Scope
-5.4748,9.0505,-18.9257,-11.0668,1.2576,1.7,74.9755,25.5908,65.717,16.2905,86.3677,54.2727,105.7604,31.1771,0.1514,32.6611,76.8603,2.5901,885.7561,47.1885,20.6461,33.7514,59.5413,33.2265,5,Out_of_Scope
11.2402,27.9412,-21.075,-1.459,1.5191,0.8895,122.8725,32.1429,55.0354,6.3843,73.713,27.6008,117.8362,25.5004,0.1927,68.8793,93.4458,2.3481,168.5894,32.9483,24.7616,29.0299,29.7462,26.8746,5,Out_of_Scope
4.4902,17.9281,-8.2884,9.355,1.1554,1.3665,178.8799,15.163,54.0774,17.4585,62.3748,36.6776,135.315,30.5373,0.0735,16.3806,48.9311,2.8487,679.6028,34.6299,15.5453,51.2855,80.9514,26.1228,5,Out_of_Scope
-38.8765,-19.6377,-29.5225,-17.2026,0.9334,1.1514,311.0289,57.7178,74.3557,22.8511,155.3414,55.5232,130.9743,17.7631,0.0162,33.0133,92.9288,1.7885,636.1222,31.3772,3.867,45.3751,36.8165,8.3301,5,Out_of_Scope
5.6882,14.8014,-7.8515,0.4195,1.0595,1.2787,297.4369,30.6257,36.033,27.4293,206.2066,49.6282,120.2873,26.5191,0.2156,17.2791,101.4327,2.2835,2590.7112,84.0082,14.0607,26.8655,54.2668,2.127,5,Out_of_Scope
15.8125,22.1286,6.7214,25.2369,0.9011,1.2071,101.0631,42.5218,12.2108,32.5138,101.5353,50.0669,151.7908,15.7278,0.1022,49.4002,123.5484,1.8167,1625.1233,16.7073,5.0455,37.4664,32.2909,4.5282,5,Out_of_Scope
28.0,38.0,-11.2566,-4.0902,0.5277,1.552,167.3078,75.1073,31.5999,10.145,205.9561,22.7278,140.7134,25.5065,0.1761,19.7093,57.8917,1.6888,2187.1046,31.3314,21.6013,3.0196,23.8794,26.5211,5,Out_of_Scope
-20.5842,-9.3317,-6.6565,8.48,0.8512,0.8057,20.2198,50.6225,21.7137,8.1937,118.131,31.0735,108.4686,21.1255,0.1648,14.0055,87.2955,1.5394,1800.2525,57.8687,28.839,35.7136,30.3187,31.535,5,Out_of_Scope
-23.114,-6.9534,-4.9492,8.9594,0.4268,1.2914,16.4313,62.417,34.8752,36.7666,46.6268,12.3461,134.9155,31.062,0.0222,24.1013,36.0275,1.5657,166.9905,77.0614,11.0539,31.1131,71.2099,30.2017,5,Out_of_Scope
-19.8763,-13.0052,-19.0034,-3.8906,1.192,1.3829,96.1027,35.0317,74.0438,5.4483,74.4893,46.6103,149.9014,29.5114,0.0788,57.2755,111.848,1.5968,2505.9133,78.2513,29.7961,4.6895,62.9038,25.4584,5,Out_of_Scope
-26.5386,-16.1212,-17.9029,-5.5124,1.1661,0.3,85.9139,62.6521,73.301,12.8423,136.4967,48.9214,86.3127,24.266,0.0062,34.5925,87.2015,1.5309,2055.2129,63.8829,23.4986,9.4623,84.3867,36.7639,5,Out_of_Scope
11.2591,29.4848,26.0,35.0,1.0057,0.4206,254.0294,41.9391,20.2573,17.929,202.2272,54.2951,107.7579,15.0392,0.1995,10.9866,24.9669,1.6912,509.9963,12.9051,20.8563,37.248,62.0944,41.6136,5,Out_of_Scope
6.1328,14.6183,-2.9432,2.9376,1.3243,1.2326,101.9506,57.8136,9.7629,38.6016,60.8857,14.0542,120.398,7.9148,0.1638,76.9099,107.7274,2.4432,217.2369,39.7908,10.9094,16.0313,61.907,8.6834,5,Out_of_Scope
-12.9263,6.1039,-3.58,8.8507,1.1362,1.3851,193.7552,84.9656,24.0901,15.8588,100.0572,58.3599,104.913,7.9712,0.1002,39.2065,55.0576,2.1162,2077.843,10.8594,16.7663,57.6766,83.6294,32.3691,5,Out_of_Scope
-9.7485,-4.7045,-36.0001,-25.7616,0.9574,0.8781,201.9652,57.9129,27.9209,33.5214,40.6215,30.0161,134.1998,12.0385,0.119,48.0393,127.9733,1.5758,1726.6785,21.4219,3.5814,11.3808,83.4706,13.6761,5,Out_of_Scope
0.2401,15.0594,-1.3856,8.3921,0.6166,0.5811,152.1745,64.8082,66.4694,16.5212,215.6292,66.308,84.9437,6.2207,0.0033,39.0053,96.2569,1.9169,1074.6843,66.05,19.246,12.5274,77.4926,41.1186,5,Out_of_Scope
-24.3433,-18.7218,-7.1947,2.8801,1.0432,0.5975,242.6644,26.1519,6.969,32.7484,40.3908,30.6348,146.1566,30.1568,0.1595,24.7758,92.3908,1.8698,897.7024,54.2415,21.3291,6.024,23.9015,47.2661,5,Out_of_Scope
-4.365,13.3147,5.0678,14.8642,1.4345,0.8253,103.2561,40.4444,46.2505,10.9183,193.1736,18.7318,98.1899,19.4298,0.1641,43.8017,82.6834,2.2123,3402.2493,94.1389,20.0409,48.2263,20.9418,52.9415,5,Out_of_Scope
-33.4123,-15.6286,-3.0275,10.925,1.5023,1.2677,308.1611,69.893,21.8899,21.3388,226.2567,43.2736,100.3342,14.1296,0.1416,39.6049,113.5052,2.6407,1282.9154,68.2456,16.3529,21.4276,46.8428,53.8258,5,Out_of_Scope
17.2259,25.4452,-25.8688,-8.6072,0.967,1.1231,45.0092,88.384,41.366,33.776,186.0431,52.8216,97.0911,29.8209,0.0221,59.2798,90.546,2.6788,3829.6316,86.1341,6.1037,24.0645,43.681,8.2155,5,Out_of_Scope
27.424,38.0,15.0134,29.9483,0.9528,1.1346,23.4138,51.9668,84.4201,18.5591,152.8374,16.3982,102.7965,16.6164,0.2126,11.7512,87.2524,2.0123,3405.3987,94.258,12.414,10.3733,29.3844,45.7657,5,Out_of_Scope
-21.5178,-11.1826,-9.6311,4.5502,1.2606,1.4034,187.4484,53.2752,55.5043,29.6067,105.8712,29.8222,135.2802,13.0916,0.1207,33.8125,87.0375,2.109,3355.1,11.5817,18.4497,35.8106,44.9416,25.8402,5,Out_of_Scope
0.6158,17.2087,8.6645,22.8587,1.086,0.9598,101.7558,26.5613,27.9988,26.5119,75.1849,64.5288,141.9045,12.4771,0.0689,9.7379,40.3593,2.2355,3787.2408,40.0013,20.2731,27.3795,23.0415,30.7084,5,Out_of_Scope
-8.4983,2.1815,-19.8465,-4.3082,1.0154,1.1005,102.3399,34.781,46.7118,38.872,214.8994,31.5783,129.764,28.3949,0.2027,25.8741,102.2978,1.9018,1405.9644,22.8939,16.6912,51.0687,54.3234,8.283,5,Out_of_Scope
-16.2336,0.0719,-2.4978,16.1437,1.5007,0.9805,329.0456,63.1967,58.9461,30.2492,89.4955,44.9607,113.2135,31.9151,0.1365,38.854,98.7086,2.1028,3360.2406,48.4087,27.3328,32.0591,62.9239,59.8669,5,Out_of_Scope
9.1107,26.6937,6.5736,24.563,0.9653,1.1068,60.6834,24.7019,50.1193,6.7123,206.0097,58.425,166.5512,28.5611,0.0035,8.8113,62.7984,2.9916,1402.149,35.9937,6.6255,41.4371,62.034,6.978,5,Out_of_Scope
11.9835,27.2707,4.9134,19.1551,0.5511,0.8128,294.4297,31.0315,79.3161,5.8007,215.0415,45.351,112.876,34.7515,0.0501,26.1475,40.2621,2.9107,1851.3157,65.7367,21.5609,52.8466,63.2201,34.1592,5,Out_of_Scope
17.9512,24.5962,-8.5437,3.9263,0.7073,1.1117,119.0836,72.0656,47.5086,12.7031,156.908,68.0306,124.0997,8.7292,0.1116,9.1287,44.826,2.4309,3372.1749,70.7296,15.4971,54.8257,39.6765,45.485,5,Out_of_Scope
-6.2379,8.7843,-1.4628,14.6142,0.929,1.5455,4.0502,34.6073,30.8641,34.8213,199.7683,16.2808,97.1537,30.81,0.1649,33.2823,97.8326,1.7766,1560.0735,38.9397,9.4243,52.9498,64.125,17.5164,5,Out_of_Scope
-10.6402,2.2613,12.2692,23.4455,0.5796,1.0934,94.6083,44.8693,35.5833,13.4419,81.3206,28.1428,118.914,30.9271,0.1688,59.48,106.0482,2.2616,1105.1984,11.6884,11.9381,31.2483,23.7253,6.2058,5,Out_of_Scope
-8.6163,0.3084,-12.2377,-6.2232,0.7528,0.8757,253.2448,43.9536,31.1402,9.4283,83.0357,23.9623,122.4435,12.6773,0.023,61.448,81.9764,2.1656,2547.0524,54.9045,29.396,47.7873,70.3226,21.9801,5,Out_of_Scope
-5.6357,5.4524,-20.4943,-8.3666,0.7498,0.7422,326.2424,55.8623,42.234,32.5463,59.2743,56.4251,141.9234,12.2886,0.0618,52.9563,135.1111,2.3676,2613.3499,74.8935,10.0018,50.1523,47.1674,11.3637,5,Out_of_Scope
-17.444,-2.4285,-15.3069,-1.6071,0.4943,1.3922,277.104,24.7207,50.6909,14.6409,140.2459,29.4182,126.6306,27.2774,0.0386,26.9894,110.538,2.1558,3767.6626,40.3207,28.6979,55.7671,62.9342,1.5208,5,Out_of_Scope
-0.9439,6.8669,15.5633,29.2315,0.8101,1.0547,326.6935,23.7915,16.6172,7.8983,217.7011,38.5097,127.7266,6.9298,0.0707,33.113,107.8778,2.6032,2773.0788,6.9677,27.5888,15.2867,60.889,4.6473,5,Out_of_Scope
-11.936,-2.5787,-2.4305,15.3413,0.8652,0.8656,152.7808,78.1706,25.3879,39.8998,107.4997,33.1869,128.5291,12.304,0.1384,22.8526,63.8824,2.785,2968.6784,18.9132,19.4081,38.8325,25.887,28.4825,5,Out_of_Scope
-16.1709,-8.797,-11.6187,7.6654,0.7279,0.429,229.732,49.4469,82.1599,12.6642,151.6927,52.0126,111.0666,29.7669,0.0895,59.9538,94.2099,2.1532,3587.7272,90.4917,22.4081,24.3381,73.3038,2.5262,5,Out_of_Scope
-5.3639,6.0766,5.8321,21.0032,0.8741,1.4994,77.0403,72.9981,30.6281,11.1289,160.0116,15.4272,123.4118,34.5769,0.0746,82.6964,104.3414,1.561,180.287,46.8383,5.2411,32.1936,41.2875,20.8021,5,Out_of_Scope
0.4678,14.1983,-9.1124,10.6283,1.1445,1.0916,9.7418,69.5982,70.3297,6.8611,150.0042,58.1165,123.1668,21.8312,0.014,60.4758,75.3235,2.7262,219.985,17.3658,10.4279,39.1018,83.4633,7.9515,5,Out_of_Scope
-35.6937,-22.2756,-11.5497,-2.6418,0.3844,0.6041,289.4908,84.3192,65.7658,20.3679,135.8236,17.5044,132.4396,32.0732,0.0441,65.7781,130.5518,1.8988,2686.1456,88.1936,27.7978,44.0187,23.1248,52.4636,5,Out_of_Scope
19.745,26.488,-12.5261,-4.9876,0.35,0.7513,199.8133,25.9809,20.6551,18.7577,59.1568,20.3922,126.3801,15.4686,0.0725,64.9417,80.9243,2.7907,3274.1171,73.9392,11.3531,49.9043,31.8821,8.3401,5,Out_of_Scope
-7.4292,11.1842,2.0854,20.6444,0.9176,1.2348,311.7407,86.3074,30.9694,19.6606,176.6556,28.0216,119.2179,20.705,0.0269,28.4659,59.1559,2.7584,814.3932,77.7603,24.4369,31.4363,35.1998,14.3869,5,Out_of_Scope
-2.527,16.7647,-0.5865,18.8402,0.5506,0.7577,320.6221,85.6005,44.6634,17.41,118.7035,30.0524,138.6637,11.3726,0.1361,50.0078,97.0146,1.6438,3197.7272,20.744,6.0932,38.5151,45.9119,4.5287,5,Out_of_Scope
-22.3371,-7.8602,-14.1845,4.1288,1.2726,1.1303,187.75,68.8478,76.6981,32.0613,212.8723,35.8684,126.2667,31.1015,0.0087,57.6282,135.4662,1.7613,2664.0584,79.2459,10.7746,26.099,57.0187,31.6309,5,Out_of_Scope
8.6109,17.5449,9.7695,23.3606,0.6445,0.3,305.9782,68.0842,74.5407,6.6249,176.9565,42.4005,118.9314,29.75,0.1116,48.2167,62.3581,2.5028,1128.9025,6.7725,4.7938,57.5653,42.495,52.2165,5,Out_of_Scope
-9.0139,-1.7418,5.5557,20.1447,0.6202,0.9403,243.9149,57.2145,74.0454,26.3214,149.0498,36.4451,132.9024,9.1534,0.0982,57.4662,102.107,1.9248,1185.0616,26.029,12.2854,52.6855,52.8396,15.1741,5,Out_of_Scope
-4.7937,6.3293,-14.097,-7.9547,1.1433,0.9812,112.1665,48.264,70.4918,13.6838,98.644,60.7202,114.9339,19.7829,0.1821,34.9581,76.8277,1.7507,3669.5661,85.7105,29.5739,25.9395,73.21,25.4823,5,Out_of_Scope
-15.1631,1.6596,-23.9584,-13.3686,0.4742,0.7254,224.3569,75.141,10.5686,26.6612,46.7897,41.5799,106.531,19.0129,0.204,61.8534,146.801,2.49,78.0756,28.9027,27.4559,39.6764,83.8071,10.2019,5,Out_of_Scope
-21.2809,-12.501,26.0,35.0,0.6629,1.0285,165.246,56.7362,41.4321,36.1625,146.1615,65.3966,113.8669,20.3173,0.0644,33.4354,85.2058,2.295,2764.9839,25.2045,20.7888,47.3795,63.9785,29.4279,5,Out_of_Scope
-12.1925,3.5068,5.2959,12.9806,0.6515,0.8582,71.1645,72.347,66.5907,33.6121,199.8195,35.2262,123.4001,19.1179,0.1581,22.1055,95.2653,2.1442,552.8169,15.7381,7.4525,53.7626,84.411,22.0615,5,Out_of_Scope
13.6364,21.7745,-0.9853,17.4716,1.1009,1.5979,223.0049,77.3397,71.8689,25.6428,160.1765,65.3126,131.4381,32.896,0.1461,5.6203,23.9732,2.7869,384.6208,24.2167,9.2248,37.2134,57.4811,18.0756,5,Out_of_Scope
14.2804,31.1482,4.6034,20.3986,0.843,1.0655,38.6247,61.1522,70.7821,25.3715,222.9695,57.7339,115.9856,8.2323,0.1727,20.859,33.1658,2.8661,3568.6812,24.6635,24.0656,5.7348,38.5288,37.7963,5,Out_of_Scope
-1.5589,6.6563,-18.1462,-4.1661,0.868,1.3366,103.8877,88.6071,40.1573,15.358,106.2054,41.1752,130.9041,33.101,0.1617,51.1688,74.1936,1.724,2033.6778,70.5838,23.2773,15.8771,26.5065,23.6832,5,Out_of_Scope
-17.0121,-4.9138,-12.0172,4.8533,0.9206,1.1284,60.1974,66.2213,65.5433,7.5095,201.5264,59.7593,168.5739,26.4022,0.1489,6.3229,26.1177,1.7439,3034.9198,44.6075,17.7286,47.0432,42.1638,45.1845,5,Out_of_Scope
-22.8138,-3.3396,12.3135,26.5617,0.4446,0.805,76.2805,18.7934,46.3576,17.1447,143.1477,66.7904,91.2242,9.3011,0.0004,11.1503,58.1669,2.5604,2344.0162,49.5405,12.557,20.6685,44.4586,37.0865,5,Out_of_Scope
-3.8595,15.5822,-36.648,-31.3406,0.8438,0.4648,229.8383,30.9171,79.5123,27.49,206.7121,29.7591,114.5587,12.5826,0.2006,12.3775,97.8086,2.1878,3970.8706,53.5635,23.4522,3.403,52.2833,44.5098,5,Out_of_Scope
13.8669,25.153,-7.4129,9.6935,0.6215,0.7421,345.9451,17.3781,52.3217,31.0203,184.5677,52.9563,90.3071,26.7935,0.013,47.7309,120.3685,1.6411,97.5972,78.3106,22.2319,26.4958,81.1258,46.2293,5,Out_of_Scope
8.416,25.5877,16.0282,32.8435,0.7772,0.7466,95.6634,76.3874,69.8593,22.3367,150.3581,59.6153,116.6695,19.4779,0.201,68.2375,107.5668,1.5972,2565.832,80.1042,20.9536,27.2293,28.018,54.7357,5,Out_of_Scope
-5.9741,13.7442,16.0065,25.7979,1.3992,0.558,318.1809,29.1109,46.7684,22.9205,154.7497,29.646,126.8813,31.206,0.0977,61.0123,121.8852,1.6757,2509.4254,54.5632,27.2623,53.21,29.8121,5.8194,5,Out_of_Scope
12.1014,26.8,23.8607,32.1349,0.8008,0.4365,34.5088,20.596,12.0688,25.0543,115.571,27.617,103.5001,17.3452,0.0447,60.8437,80.7583,2.9224,404.7848,89.9115,25.499,41.8006,79.2996,9.2139,5,Out_of_Scope
-14.347,-4.6843,-12.5664,-1.8323,0.9416,1.1597,354.661,53.8241,39.0548,17.8885,189.1404,14.3189,96.3498,33.7931,0.0919,30.0961,118.0215,2.9038,2585.6399,6.6657,23.2104,22.1268,45.2382,10.3658,5,Out_of_Scope
-0.9744,16.7654,-15.2266,4.0704,0.6966,1.1673,351.958,83.9577,18.0534,24.5575,145.5483,36.5521,99.9954,20.8199,0.1715,24.7381,66.2069,2.9262,3057.8489,56.5451,8.9939,27.2424,70.314,49.412,5,Out_of_Scope
4.4431,9.7913,-32.0043,-25.8207,1.0048,0.9446,286.6597,64.7958,63.3844,15.7576,90.0224,46.0525,153.7367,11.0025,0.1794,46.8336,74.9928,2.4378,3782.8912,12.3885,5.9523,51.0988,27.1236,3.3231,5,Out_of_Scope
9.9668,26.4968,-4.7224,15.0348,0.6466,0.9331,343.991,15.3085,67.0877,6.0949,184.6307,66.2763,96.9272,11.7884,0.1082,18.671,82.5049,2.0525,1326.2825,46.5157,17.6499,11.09,66.0046,53.0939,5,Out_of_Scope
-13.5278,-5.7747,-2.9067,5.6896,0.7768,1.1433,64.1588,76.4233,45.1615,7.7508,179.385,63.5244,116.8705,9.8905,0.1596,40.6042,110.9138,2.5709,155.0709,21.0849,15.7177,56.2149,42.2348,38.1035,5,Out_of_Scope
4.3238,11.5212,-0.0156,8.9083,1.2305,1.2829,245.8777,32.058,22.2107,28.3219,75.3875,49.6938,78.2727,14.007,0.2085,45.6475,100.5476,2.9239,2632.8154,91.2068,5.8719,51.2585,41.802,48.8188,5,Out_of_Scope
-6.5616,9.3286,-0.6587,5.9984,0.7989,0.8687,207.2158,23.7865,26.5595,19.1384,132.5393,10.004,129.7504,31.6597,0.0017,66.8948,114.5411,2.2858,872.6486,59.6632,17.5053,12.3615,35.4777,4.9473,5,Out_of_Scope
-22.6671,-12.5261,15.5293,22.5079,0.35,1.2594,243.474,70.6095,51.7754,14.6624,136.6355,25.1158,125.6914,19.7902,0.2124,48.7404,85.0233,1.6432,2197.7953,82.4375,26.4014,37.4603,45.5735,39.3675,5,Out_of_Scope
0.9629,16.1722,-0.116,5.2199,1.0324,0.8189,210.3401,82.9384,77.9247,32.4082,79.8219,53.817,142.2465,8.033,0.1967,16.9319,79.9198,2.4154,3118.7536,54.642,4.6083,43.2332,44.905,19.8968,5,Out_of_Scope
20.9065,37.1876,-2.2677,12.5895,0.9182,0.9749,254.2292,74.8333,35.0828,21.0011,224.1418,11.9375,118.8405,5.0439,0.1978,27.8996,58.5159,2.7305,1148.0338,64.186,25.1806,48.1712,70.8268,6.2296,5,Out_of_Scope
-37.5506,-25.0442,15.5116,24.9934,0.35,0.3,70.2749,63.7025,58.8749,34.0231,206.2028,52.2677,118.7521,25.6249,0.0125,13.7823,88.7874,1.8494,1454.482,18.0768,8.2691,47.1988,37.0209,27.4931,5,Out_of_Scope
15.4607,24.0593,-15.6341,-0.2555,0.8317,0.8864,94.6928,24.2147,18.5755,16.694,118.6582,64.2235,125.6259,32.8833,0.1657,68.1024,113.1279,2.2657,3733.3174,39.043,4.1326,46.477,57.2552,49.0777,5,Out_of_Scope
-1.3796,17.1695,-18.1286,-3.7306,0.5496,0.8866,73.5349,79.1477,8.5973,17.4578,159.9611,64.7853,102.8387,31.0398,0.1969,10.0283,87.3021,2.6699,3614.605,33.0419,27.6177,25.9505,61.2165,26.0266,5,Out_of_Scope
4.8219,20.1682,16.74,25.2055,0.9382,1.0083,70.9905,71.2868,18.8971,7.2185,140.2351,43.2114,112.4293,33.3731,0.0627,17.4454,106.8504,1.9535,2737.002,25.8404,17.8533,25.0181,82.5027,26.5355,5,Out_of_Scope
-21.4518,-14.9269,-12.0205,1.9019,1.274,0.4855,57.1887,57.9575,48.7373,11.6275,142.9288,68.3861,91.8123,26.4323,0.1058,78.2867,134.3119,1.7026,2212.6631,21.2876,23.7226,58.1289,43.4532,26.6602,5,Out_of_Scope
-13.8612,3.7209,-2.0041,5.8022,0.9036,1.0195,221.9219,20.8368,32.5731,33.0824,130.6696,64.2762,135.2207,34.4783,0.0999,50.2125,127.0062,1.8323,3453.4368,58.2728,22.5885,7.5517,69.8022,19.3364,5,Out_of_Scope
-1.9397,17.3517,20.3993,34.5731,0.5099,0.9124,105.019,83.2003,38.9056,38.6225,80.5656,69.8454,122.7846,25.9274,0.1708,36.7489,119.3095,2.3182,2739.7066,13.5327,20.0554,53.1075,31.5884,44.5258,5,Out_of_Scope
-16.6028,-1.7242,-10.2617,-4.8142,0.3559,0.9027,170.4021,16.3707,9.129,5.5592,157.6351,43.6056,134.2108,31.5262,0.061,71.5595,134.5602,1.5507,1531.8421,50.6981,22.7559,19.3664,83.8775,41.3878,5,Out_of_Scope
-23.7508,-11.4366,23.443,35.0,0.91,1.0949,7.4238,44.8911,66.1284,18.9828,198.7633,68.5693,98.5558,23.2164,0.0319,35.3742,46.1328,2.4041,3295.1956,61.6946,24.2243,48.5945,75.3158,16.7332,5,Out_of_Scope
14.5879,23.5103,-0.4644,10.7762,0.9475,0.4779,178.5605,30.961,58.8241,9.1227,51.7214,33.0943,91.3115,12.7384,0.0745,18.07,60.3462,2.8569,936.4862,66.6006,6.8282,23.1727,40.8764,56.2847,5,Out_of_Scope
-17.6462,-10.5308,-8.1718,-2.5004,1.0808,0.5886,33.3883,61.4983,32.7411,27.0197,41.2807,68.9229,99.4322,10.1155,0.1451,62.2627,85.9914,1.6676,652.6799,27.2136,7.5423,41.418,47.3542,32.7297,5,Out_of_Scope
-13.8358,-6.7839,-8.6147,6.3723,1.2686,1.3649,198.7692,86.4391,45.5742,20.7294,87.0337,15.931,87.8472,20.7208,0.0453,72.0538,162.0296,1.9836,3377.194,83.5688,29.894,22.535,69.1427,14.4997,5,Out_of_Scope
3.8974,12.005,-9.6071,-1.3616,1.2814,1.3386,348.1516,71.1156,5.4498,9.7145,54.4921,16.0728,124.3393,16.491,0.0745,14.0948,94.6736,2.4231,3196.0301,38.4394,14.0764,21.1044,48.4977,37.0123,5,Out_of_Scope
-29.5513,-10.3734,-8.3485,7.6771,1.3398,1.2122,27.3534,20.072,17.2497,10.1608,119.9274,19.4442,126.3819,16.0479,0.0153,52.2822,71.6048,2.6148,3220.8945,53.9579,7.0393,47.8512,40.0088,14.1365,5,Out_of_Scope
13.6818,32.2655,-21.801,-12.0517,1.1117,0.8118,100.9656,70.2253,61.1619,38.4225,177.6401,51.6891,106.5978,25.8261,0.1943,28.6989,62.7063,2.6118,953.3853,87.0818,17.4391,20.1071,70.4465,19.4269,5,Out_of_Scope
-9.2446,3.4867,-14.6272,3.1445,0.9242,0.669,318.4923,18.1769,21.9857,29.264,196.9141,58.444,114.5747,16.9171,0.2166,84.111,142.3052,2.5639,3807.571,45.4935,6.6954,41.1301,82.4066,42.1352,5,Out_of_Scope
1.0824,8.6157,-5.0954,0.0849,1.0401,0.949,301.0566,56.1344,13.1362,26.5449,229.5061,12.0843,133.0074,30.2538,0.0518,36.5093,76.3261,2.8482,2042.7204,45.2457,25.0867,5.7877,25.6197,2.2796,5,Out_of_Scope
-28.5026,-11.4254,-5.1454,4.2695,0.9118,0.5027,18.1854,17.7309,44.6812,12.5287,41.777,27.7634,78.4361,9.0641,0.1275,61.8266,125.8698,2.0906,593.5048,49.9538,27.0417,29.7172,32.7193,6.4901,5,Out_of_Scope
-12.2906,-2.8604,26.0,35.0,1.0149,0.9687,293.5588,56.6764,80.4882,36.8197,131.7487,29.0964,138.7415,23.0501,0.1485,44.8684,120.6511,1.775,1370.9267,66.7739,9.6605,28.0712,82.6427,37.9267,5,Out_of_Scope
-21.054,-8.2583,-0.0744,8.7156,1.1134,0.4902,183.9416,16.6015,15.3627,33.3865,131.9015,18.7609,92.2596,11.7077,0.2107,33.962,47.6765,2.9555,3189.6163,27.8972,14.0401,52.1505,43.2319,34.4768,5,Out_of_Scope
-7.7223,4.3771,-6.6714,7.0271,0.5999,0.7003,264.7975,24.8513,57.2756,33.9219,208.9944,44.774,151.5889,14.3869,0.0359,32.6447,85.8427,1.7945,3812.4339,85.7422,3.8898,35.0318,71.3051,15.4781,5,Out_of_Scope
8.9189,18.8367,-42.3791,-24.2249,0.8485,1.0388,323.9816,26.3632,12.6352,27.8527,113.3218,41.8444,113.8925,13.7886,0.1014,26.327,40.2447,1.63,3216.9041,87.0248,7.1103,17.2079,62.3962,57.302,5,Out_of_Scope
